Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Total
M6H,Age characteristics,Total population by age groups,5 to 9 years,,,,,1610
M6H,Age characteristics,Total population by age groups,10 to 14 years,,,,,1630
M6H,Age characteristics,Total population by age groups,15 to 19 years,,,,,1950
M6H,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,370
M6H,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,380
M6H,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,370
M6H,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,385
M6H,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,440
M6H,Age characteristics,Total population by age groups,20 to 24 years,,,,,3265
M6H,Age characteristics,Total population by age groups,25 to 29 years,,,,,4930
M6H,Age characteristics,Total population by age groups,30 to 34 years,,,,,4440
M6H,Age characteristics,Total population by age groups,35 to 39 years,,,,,3665
M6H,Age characteristics,Total population by age groups,40 to 44 years,,,,,3250
M6H,Age characteristics,Total population by age groups,45 to 49 years,,,,,3265
M6H,Age characteristics,Total population by age groups,50 to 54 years,,,,,3045
M6H,Age characteristics,Total population by age groups,55 to 59 years,,,,,2455
M6H,Age characteristics,Total population by age groups,60 to 64 years,,,,,2030
M6H,Age characteristics,Total population by age groups,65 to 69 years,,,,,1555
M6H,Age characteristics,Total population by age groups,70 to 74 years,,,,,1335
M6H,Age characteristics,Total population by age groups,75 to 79 years,,,,,1075
M6H,Age characteristics,Total population by age groups,80 to 84 years,,,,,775
M6H,Age characteristics,Total population by age groups,85 years and over,,,,,565
M6H,Age characteristics,Median age of the population,,,,,,37.1
M6H,Age characteristics,% of the population aged 15 and over,,,,,,87.7
M6J,Age characteristics,Total population by age groups,,,,,,28950
M6J,Age characteristics,Total population by age groups,0 to 4 years,,,,,1235
M6J,Age characteristics,Total population by age groups,5 to 9 years,,,,,890
M6J,Age characteristics,Total population by age groups,10 to 14 years,,,,,815
M6J,Age characteristics,Total population by age groups,15 to 19 years,,,,,880
M6J,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,155
M6J,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,145
M6J,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,190
M6J,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,165
M6J,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,220
M6J,Age characteristics,Total population by age groups,20 to 24 years,,,,,2145
M6J,Age characteristics,Total population by age groups,25 to 29 years,,,,,3845
M6J,Age characteristics,Total population by age groups,30 to 34 years,,,,,3545
M6J,Age characteristics,Total population by age groups,35 to 39 years,,,,,2770
M6J,Age characteristics,Total population by age groups,40 to 44 years,,,,,2365
M6J,Age characteristics,Total population by age groups,45 to 49 years,,,,,2155
M6J,Age characteristics,Total population by age groups,50 to 54 years,,,,,1710
M6J,Age characteristics,Total population by age groups,55 to 59 years,,,,,1475
M6J,Age characteristics,Total population by age groups,60 to 64 years,,,,,1275
M6J,Age characteristics,Total population by age groups,65 to 69 years,,,,,1010
M6J,Age characteristics,Total population by age groups,70 to 74 years,,,,,905
M6J,Age characteristics,Total population by age groups,75 to 79 years,,,,,900
M6J,Age characteristics,Total population by age groups,80 to 84 years,,,,,595
M6J,Age characteristics,Total population by age groups,85 years and over,,,,,450
M6J,Age characteristics,Median age of the population,,,,,,37
M6J,Age characteristics,% of the population aged 15 and over,,,,,,89.9
M6K,Age characteristics,Total population by age groups,,,,,,35320
M6K,Age characteristics,Total population by age groups,0 to 4 years,,,,,1525
M6K,Age characteristics,Total population by age groups,5 to 9 years,,,,,1255
M6K,Age characteristics,Total population by age groups,10 to 14 years,,,,,1230
M6K,Age characteristics,Total population by age groups,15 to 19 years,,,,,1335
M6K,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,245
M6K,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,245
M6K,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,260
M6K,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,290
M6K,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,295
M6K,Age characteristics,Total population by age groups,20 to 24 years,,,,,2365
M6K,Age characteristics,Total population by age groups,25 to 29 years,,,,,4500
M6K,Age characteristics,Total population by age groups,30 to 34 years,,,,,4660
M6K,Age characteristics,Total population by age groups,35 to 39 years,,,,,3610
M6K,Age characteristics,Total population by age groups,40 to 44 years,,,,,2870
M6K,Age characteristics,Total population by age groups,45 to 49 years,,,,,2465
M6K,Age characteristics,Total population by age groups,50 to 54 years,,,,,2275
M6K,Age characteristics,Total population by age groups,55 to 59 years,,,,,1800
M6K,Age characteristics,Total population by age groups,60 to 64 years,,,,,1670
M6K,Age characteristics,Total population by age groups,65 to 69 years,,,,,1185
M6K,Age characteristics,Total population by age groups,70 to 74 years,,,,,960
M6K,Age characteristics,Total population by age groups,75 to 79 years,,,,,700
M6K,Age characteristics,Total population by age groups,80 to 84 years,,,,,490
M6K,Age characteristics,Total population by age groups,85 years and over,,,,,435
M6K,Age characteristics,Median age of the population,,,,,,36
M6K,Age characteristics,% of the population aged 15 and over,,,,,,88.6
M6L,Age characteristics,Total population by age groups,,,,,,20810
M6L,Age characteristics,Total population by age groups,0 to 4 years,,,,,1320
M6L,Age characteristics,Total population by age groups,5 to 9 years,,,,,1240
M6L,Age characteristics,Total population by age groups,10 to 14 years,,,,,1370
M6L,Age characteristics,Total population by age groups,15 to 19 years,,,,,1310
M6L,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,290
M6L,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,285
M6L,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,250
M6L,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,235
M6L,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,245
M6L,Age characteristics,Total population by age groups,20 to 24 years,,,,,1275
M6L,Age characteristics,Total population by age groups,25 to 29 years,,,,,1310
M6L,Age characteristics,Total population by age groups,30 to 34 years,,,,,1280
M6L,Age characteristics,Total population by age groups,35 to 39 years,,,,,1325
M6L,Age characteristics,Total population by age groups,40 to 44 years,,,,,1530
M6L,Age characteristics,Total population by age groups,45 to 49 years,,,,,1575
M6L,Age characteristics,Total population by age groups,50 to 54 years,,,,,1385
M6L,Age characteristics,Total population by age groups,55 to 59 years,,,,,1055
M6L,Age characteristics,Total population by age groups,60 to 64 years,,,,,935
M6L,Age characteristics,Total population by age groups,65 to 69 years,,,,,855
M6L,Age characteristics,Total population by age groups,70 to 74 years,,,,,910
M6L,Age characteristics,Total population by age groups,75 to 79 years,,,,,960
M6L,Age characteristics,Total population by age groups,80 to 84 years,,,,,690
M6L,Age characteristics,Total population by age groups,85 years and over,,,,,485
M6L,Age characteristics,Median age of the population,,,,,,39.9
M6L,Age characteristics,% of the population aged 15 and over,,,,,,81.1
M6M,Age characteristics,Total population by age groups,,,,,,41955
M6M,Age characteristics,Total population by age groups,0 to 4 years,,,,,2740
M6M,Age characteristics,Total population by age groups,5 to 9 years,,,,,2460
M6M,Age characteristics,Total population by age groups,10 to 14 years,,,,,2570
M6M,Age characteristics,Total population by age groups,15 to 19 years,,,,,2800
M6M,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,570
M6M,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,535
M6M,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,550
M6M,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,600
M6M,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,540
M6M,Age characteristics,Total population by age groups,20 to 24 years,,,,,2870
M6M,Age characteristics,Total population by age groups,25 to 29 years,,,,,3165
M6M,Age characteristics,Total population by age groups,30 to 34 years,,,,,2980
M6M,Age characteristics,Total population by age groups,35 to 39 years,,,,,2690
M6M,Age characteristics,Total population by age groups,40 to 44 years,,,,,3095
M6M,Age characteristics,Total population by age groups,45 to 49 years,,,,,3480
M6M,Age characteristics,Total population by age groups,50 to 54 years,,,,,3195
M6M,Age characteristics,Total population by age groups,55 to 59 years,,,,,2450
M6M,Age characteristics,Total population by age groups,60 to 64 years,,,,,2025
M6M,Age characteristics,Total population by age groups,65 to 69 years,,,,,1510
M6M,Age characteristics,Total population by age groups,70 to 74 years,,,,,1260
M6M,Age characteristics,Total population by age groups,75 to 79 years,,,,,1045
M6M,Age characteristics,Total population by age groups,80 to 84 years,,,,,860
M6M,Age characteristics,Total population by age groups,85 years and over,,,,,750
M6M,Age characteristics,Median age of the population,,,,,,37.5
M6M,Age characteristics,% of the population aged 15 and over,,,,,,81.5
M6N,Age characteristics,Total population by age groups,,,,,,41315
M6N,Age characteristics,Total population by age groups,0 to 4 years,,,,,2335
M6N,Age characteristics,Total population by age groups,5 to 9 years,,,,,2260
M6N,Age characteristics,Total population by age groups,10 to 14 years,,,,,2405
M6N,Age characteristics,Total population by age groups,15 to 19 years,,,,,2770
M6N,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,565
M6N,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,550
M6N,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,565
M6N,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,570
M6N,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,520
M6N,Age characteristics,Total population by age groups,20 to 24 years,,,,,2815
M6N,Age characteristics,Total population by age groups,25 to 29 years,,,,,3000
M6N,Age characteristics,Total population by age groups,30 to 34 years,,,,,2970
M6N,Age characteristics,Total population by age groups,35 to 39 years,,,,,2905
M6N,Age characteristics,Total population by age groups,40 to 44 years,,,,,3000
M6N,Age characteristics,Total population by age groups,45 to 49 years,,,,,3470
M6N,Age characteristics,Total population by age groups,50 to 54 years,,,,,3250
M6N,Age characteristics,Total population by age groups,55 to 59 years,,,,,2665
M6N,Age characteristics,Total population by age groups,60 to 64 years,,,,,2150
M6N,Age characteristics,Total population by age groups,65 to 69 years,,,,,1560
M6N,Age characteristics,Total population by age groups,70 to 74 years,,,,,1250
M6N,Age characteristics,Total population by age groups,75 to 79 years,,,,,1095
M6N,Age characteristics,Total population by age groups,80 to 84 years,,,,,825
M6N,Age characteristics,Total population by age groups,85 years and over,,,,,590
M6N,Age characteristics,Median age of the population,,,,,,38.6
M6N,Age characteristics,% of the population aged 15 and over,,,,,,83.1
M6P,Age characteristics,Total population by age groups,,,,,,37960
M6P,Age characteristics,Total population by age groups,0 to 4 years,,,,,2040
M6P,Age characteristics,Total population by age groups,5 to 9 years,,,,,1495
M6P,Age characteristics,Total population by age groups,10 to 14 years,,,,,1425
M6P,Age characteristics,Total population by age groups,15 to 19 years,,,,,1680
M6P,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,360
M6P,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,305
M6P,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,320
M6P,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,365
M6P,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,330
M6P,Age characteristics,Total population by age groups,20 to 24 years,,,,,2365
M6P,Age characteristics,Total population by age groups,25 to 29 years,,,,,4065
M6P,Age characteristics,Total population by age groups,30 to 34 years,,,,,4160
M6P,Age characteristics,Total population by age groups,35 to 39 years,,,,,3590
M6P,Age characteristics,Total population by age groups,40 to 44 years,,,,,3175
M6P,Age characteristics,Total population by age groups,45 to 49 years,,,,,2890
M6P,Age characteristics,Total population by age groups,50 to 54 years,,,,,2680
M6P,Age characteristics,Total population by age groups,55 to 59 years,,,,,2315
M6P,Age characteristics,Total population by age groups,60 to 64 years,,,,,1925
M6P,Age characteristics,Total population by age groups,65 to 69 years,,,,,1285
M6P,Age characteristics,Total population by age groups,70 to 74 years,,,,,905
M6P,Age characteristics,Total population by age groups,75 to 79 years,,,,,745
M6P,Age characteristics,Total population by age groups,80 to 84 years,,,,,625
M6P,Age characteristics,Total population by age groups,85 years and over,,,,,595
M6P,Age characteristics,Median age of the population,,,,,,37.3
M6P,Age characteristics,% of the population aged 15 and over,,,,,,86.9
M6R,Age characteristics,Total population by age groups,,,,,,19440
M6R,Age characteristics,Total population by age groups,0 to 4 years,,,,,1180
M6R,Age characteristics,Total population by age groups,5 to 9 years,,,,,1035
M6R,Age characteristics,Total population by age groups,10 to 14 years,,,,,850
M6R,Age characteristics,Total population by age groups,15 to 19 years,,,,,680
M6R,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,125
M6R,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,155
M6R,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,120
M6R,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,145
M6R,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,135
M6R,Age characteristics,Total population by age groups,20 to 24 years,,,,,890
M6R,Age characteristics,Total population by age groups,25 to 29 years,,,,,1665
M6R,Age characteristics,Total population by age groups,30 to 34 years,,,,,1970
M6R,Age characteristics,Total population by age groups,35 to 39 years,,,,,1955
M6R,Age characteristics,Total population by age groups,40 to 44 years,,,,,1900
M6R,Age characteristics,Total population by age groups,45 to 49 years,,,,,1610
M6R,Age characteristics,Total population by age groups,50 to 54 years,,,,,1395
M6R,Age characteristics,Total population by age groups,55 to 59 years,,,,,1130
M6R,Age characteristics,Total population by age groups,60 to 64 years,,,,,900
M6R,Age characteristics,Total population by age groups,65 to 69 years,,,,,570
M6R,Age characteristics,Total population by age groups,70 to 74 years,,,,,430
M6R,Age characteristics,Total population by age groups,75 to 79 years,,,,,380
M6R,Age characteristics,Total population by age groups,80 to 84 years,,,,,395
M6R,Age characteristics,Total population by age groups,85 years and over,,,,,515
M6R,Age characteristics,Median age of the population,,,,,,38.7
M6R,Age characteristics,% of the population aged 15 and over,,,,,,84.3
M6S,Age characteristics,Total population by age groups,,,,,,31550
M6S,Age characteristics,Total population by age groups,0 to 4 years,,,,,2120
M6S,Age characteristics,Total population by age groups,5 to 9 years,,,,,1800
M6S,Age characteristics,Total population by age groups,10 to 14 years,,,,,1560
M6S,Age characteristics,Total population by age groups,15 to 19 years,,,,,1565
M6S,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,320
M6S,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,310
M6S,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,285
M6S,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,325
M6S,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,315
M6S,Age characteristics,Total population by age groups,20 to 24 years,,,,,1565
M6S,Age characteristics,Total population by age groups,25 to 29 years,,,,,1935
M6S,Age characteristics,Total population by age groups,30 to 34 years,,,,,2385
M6S,Age characteristics,Total population by age groups,35 to 39 years,,,,,2680
M6S,Age characteristics,Total population by age groups,40 to 44 years,,,,,2720
M6S,Age characteristics,Total population by age groups,45 to 49 years,,,,,2580
M6S,Age characteristics,Total population by age groups,50 to 54 years,,,,,2425
M6S,Age characteristics,Total population by age groups,55 to 59 years,,,,,2125
M6S,Age characteristics,Total population by age groups,60 to 64 years,,,,,1815
M6S,Age characteristics,Total population by age groups,65 to 69 years,,,,,1195
M6S,Age characteristics,Total population by age groups,70 to 74 years,,,,,885
M6S,Age characteristics,Total population by age groups,75 to 79 years,,,,,760
M6S,Age characteristics,Total population by age groups,80 to 84 years,,,,,675
M6S,Age characteristics,Total population by age groups,85 years and over,,,,,765
M6S,Age characteristics,Median age of the population,,,,,,40.3
M6S,Age characteristics,% of the population aged 15 and over,,,,,,82.6
M8V,Age characteristics,Total population by age groups,,,,,,31920
M8V,Age characteristics,Total population by age groups,0 to 4 years,,,,,1570
M8V,Age characteristics,Total population by age groups,5 to 9 years,,,,,1170
M8V,Age characteristics,Total population by age groups,10 to 14 years,,,,,1120
M8V,Age characteristics,Total population by age groups,15 to 19 years,,,,,1380
M8V,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,240
M8V,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,280
M8V,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,275
M8V,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,275
M8V,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,320
M8V,Age characteristics,Total population by age groups,20 to 24 years,,,,,1890
M8V,Age characteristics,Total population by age groups,25 to 29 years,,,,,2295
M8V,Age characteristics,Total population by age groups,30 to 34 years,,,,,2505
M8V,Age characteristics,Total population by age groups,35 to 39 years,,,,,2560
M8V,Age characteristics,Total population by age groups,40 to 44 years,,,,,2480
M8V,Age characteristics,Total population by age groups,45 to 49 years,,,,,2885
M8V,Age characteristics,Total population by age groups,50 to 54 years,,,,,2765
M8V,Age characteristics,Total population by age groups,55 to 59 years,,,,,2460
M8V,Age characteristics,Total population by age groups,60 to 64 years,,,,,2105
M8V,Age characteristics,Total population by age groups,65 to 69 years,,,,,1500
M8V,Age characteristics,Total population by age groups,70 to 74 years,,,,,1165
M8V,Age characteristics,Total population by age groups,75 to 79 years,,,,,865
M8V,Age characteristics,Total population by age groups,80 to 84 years,,,,,620
M8V,Age characteristics,Total population by age groups,85 years and over,,,,,580
M8V,Age characteristics,Median age of the population,,,,,,42.9
M8V,Age characteristics,% of the population aged 15 and over,,,,,,87.9
M8W,Age characteristics,Total population by age groups,,,,,,20045
M8W,Age characteristics,Total population by age groups,0 to 4 years,,,,,1000
M8W,Age characteristics,Total population by age groups,5 to 9 years,,,,,840
M8W,Age characteristics,Total population by age groups,10 to 14 years,,,,,910
M8W,Age characteristics,Total population by age groups,15 to 19 years,,,,,1045
M8W,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,180
M8W,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,195
M8W,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,220
M8W,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,205
M8W,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,250
M8W,Age characteristics,Total population by age groups,20 to 24 years,,,,,1215
M8W,Age characteristics,Total population by age groups,25 to 29 years,,,,,1205
M8W,Age characteristics,Total population by age groups,30 to 34 years,,,,,1410
M8W,Age characteristics,Total population by age groups,35 to 39 years,,,,,1395
M8W,Age characteristics,Total population by age groups,40 to 44 years,,,,,1535
M8W,Age characteristics,Total population by age groups,45 to 49 years,,,,,1860
M8W,Age characteristics,Total population by age groups,50 to 54 years,,,,,1805
M8W,Age characteristics,Total population by age groups,55 to 59 years,,,,,1520
M8W,Age characteristics,Total population by age groups,60 to 64 years,,,,,1265
M8W,Age characteristics,Total population by age groups,65 to 69 years,,,,,825
M8W,Age characteristics,Total population by age groups,70 to 74 years,,,,,645
M8W,Age characteristics,Total population by age groups,75 to 79 years,,,,,570
M8W,Age characteristics,Total population by age groups,80 to 84 years,,,,,525
M8W,Age characteristics,Total population by age groups,85 years and over,,,,,470
M8W,Age characteristics,Median age of the population,,,,,,43.3
M8W,Age characteristics,% of the population aged 15 and over,,,,,,86.2
M8X,Age characteristics,Total population by age groups,,,,,,10480
M8X,Age characteristics,Total population by age groups,0 to 4 years,,,,,450
M8X,Age characteristics,Total population by age groups,5 to 9 years,,,,,630
M8X,Age characteristics,Total population by age groups,10 to 14 years,,,,,590
M8X,Age characteristics,Total population by age groups,15 to 19 years,,,,,560
M8X,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,130
M8X,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,110
M8X,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,115
M8X,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,100
M8X,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,110
M8X,Age characteristics,Total population by age groups,20 to 24 years,,,,,550
M8X,Age characteristics,Total population by age groups,25 to 29 years,,,,,475
M8X,Age characteristics,Total population by age groups,30 to 34 years,,,,,505
M8X,Age characteristics,Total population by age groups,35 to 39 years,,,,,595
M8X,Age characteristics,Total population by age groups,40 to 44 years,,,,,795
M8X,Age characteristics,Total population by age groups,45 to 49 years,,,,,875
M8X,Age characteristics,Total population by age groups,50 to 54 years,,,,,800
M8X,Age characteristics,Total population by age groups,55 to 59 years,,,,,790
M8X,Age characteristics,Total population by age groups,60 to 64 years,,,,,720
M8X,Age characteristics,Total population by age groups,65 to 69 years,,,,,545
M8X,Age characteristics,Total population by age groups,70 to 74 years,,,,,425
M8X,Age characteristics,Total population by age groups,75 to 79 years,,,,,420
M8X,Age characteristics,Total population by age groups,80 to 84 years,,,,,370
M8X,Age characteristics,Total population by age groups,85 years and over,,,,,385
M8X,Age characteristics,Median age of the population,,,,,,45.5
M8X,Age characteristics,% of the population aged 15 and over,,,,,,84.1
M8Y,Age characteristics,Total population by age groups,,,,,,19805
M8Y,Age characteristics,Total population by age groups,0 to 4 years,,,,,1160
M8Y,Age characteristics,Total population by age groups,5 to 9 years,,,,,900
M8Y,Age characteristics,Total population by age groups,10 to 14 years,,,,,925
M8Y,Age characteristics,Total population by age groups,15 to 19 years,,,,,965
M8Y,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,205
M8Y,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,190
M8Y,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,170
M8Y,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,220
M8Y,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,190
M8Y,Age characteristics,Total population by age groups,20 to 24 years,,,,,955
M8Y,Age characteristics,Total population by age groups,25 to 29 years,,,,,1295
M8Y,Age characteristics,Total population by age groups,30 to 34 years,,,,,1710
M8Y,Age characteristics,Total population by age groups,35 to 39 years,,,,,1735
M8Y,Age characteristics,Total population by age groups,40 to 44 years,,,,,1670
M8Y,Age characteristics,Total population by age groups,45 to 49 years,,,,,1760
M8Y,Age characteristics,Total population by age groups,50 to 54 years,,,,,1675
M8Y,Age characteristics,Total population by age groups,55 to 59 years,,,,,1320
M8Y,Age characteristics,Total population by age groups,60 to 64 years,,,,,1115
M8Y,Age characteristics,Total population by age groups,65 to 69 years,,,,,755
M8Y,Age characteristics,Total population by age groups,70 to 74 years,,,,,580
M8Y,Age characteristics,Total population by age groups,75 to 79 years,,,,,460
M8Y,Age characteristics,Total population by age groups,80 to 84 years,,,,,365
M8Y,Age characteristics,Total population by age groups,85 years and over,,,,,450
M8Y,Age characteristics,Median age of the population,,,,,,40.7
M8Y,Age characteristics,% of the population aged 15 and over,,,,,,84.9
M8Z,Age characteristics,Total population by age groups,,,,,,15305
M8Z,Age characteristics,Total population by age groups,0 to 4 years,,,,,790
M8Z,Age characteristics,Total population by age groups,5 to 9 years,,,,,690
M8Z,Age characteristics,Total population by age groups,10 to 14 years,,,,,705
M8Z,Age characteristics,Total population by age groups,15 to 19 years,,,,,805
M8Z,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,140
M8Z,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,145
M8Z,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,165
M8Z,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,180
M8Z,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,175
M8Z,Age characteristics,Total population by age groups,20 to 24 years,,,,,765
M8Z,Age characteristics,Total population by age groups,25 to 29 years,,,,,835
M8Z,Age characteristics,Total population by age groups,30 to 34 years,,,,,1165
M8Z,Age characteristics,Total population by age groups,35 to 39 years,,,,,1165
M8Z,Age characteristics,Total population by age groups,40 to 44 years,,,,,1140
M8Z,Age characteristics,Total population by age groups,45 to 49 years,,,,,1320
M8Z,Age characteristics,Total population by age groups,50 to 54 years,,,,,1235
M8Z,Age characteristics,Total population by age groups,55 to 59 years,,,,,1060
M8Z,Age characteristics,Total population by age groups,60 to 64 years,,,,,885
M8Z,Age characteristics,Total population by age groups,65 to 69 years,,,,,590
M8Z,Age characteristics,Total population by age groups,70 to 74 years,,,,,550
M8Z,Age characteristics,Total population by age groups,75 to 79 years,,,,,550
M8Z,Age characteristics,Total population by age groups,80 to 84 years,,,,,485
M8Z,Age characteristics,Total population by age groups,85 years and over,,,,,555
M8Z,Age characteristics,Median age of the population,,,,,,43.1
M8Z,Age characteristics,% of the population aged 15 and over,,,,,,85.7
M9A,Age characteristics,Total population by age groups,,,,,,33520
M9A,Age characteristics,Total population by age groups,0 to 4 years,,,,,1375
M9A,Age characteristics,Total population by age groups,5 to 9 years,,,,,1605
M9A,Age characteristics,Total population by age groups,10 to 14 years,,,,,1805
M9A,Age characteristics,Total population by age groups,15 to 19 years,,,,,2065
M9A,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,390
M9A,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,415
M9A,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,420
M9A,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,430
M9A,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,415
M9A,Age characteristics,Total population by age groups,20 to 24 years,,,,,2220
M9A,Age characteristics,Total population by age groups,25 to 29 years,,,,,2170
M9A,Age characteristics,Total population by age groups,30 to 34 years,,,,,1960
M9A,Age characteristics,Total population by age groups,35 to 39 years,,,,,2015
M9A,Age characteristics,Total population by age groups,40 to 44 years,,,,,2390
M9A,Age characteristics,Total population by age groups,45 to 49 years,,,,,2695
M9A,Age characteristics,Total population by age groups,50 to 54 years,,,,,2740
M9A,Age characteristics,Total population by age groups,55 to 59 years,,,,,2430
M9A,Age characteristics,Total population by age groups,60 to 64 years,,,,,2035
M9A,Age characteristics,Total population by age groups,65 to 69 years,,,,,1470
M9A,Age characteristics,Total population by age groups,70 to 74 years,,,,,1210
M9A,Age characteristics,Total population by age groups,75 to 79 years,,,,,1175
M9A,Age characteristics,Total population by age groups,80 to 84 years,,,,,1030
M9A,Age characteristics,Total population by age groups,85 years and over,,,,,1120
M9A,Age characteristics,Median age of the population,,,,,,43.4
M9A,Age characteristics,% of the population aged 15 and over,,,,,,85.7
M9B,Age characteristics,Total population by age groups,,,,,,30180
M9B,Age characteristics,Total population by age groups,0 to 4 years,,,,,1540
M9B,Age characteristics,Total population by age groups,5 to 9 years,,,,,1470
M9B,Age characteristics,Total population by age groups,10 to 14 years,,,,,1665
M9B,Age characteristics,Total population by age groups,15 to 19 years,,,,,1965
M9B,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,405
M9B,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,390
M9B,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,380
M9B,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,395
M9B,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,395
M9B,Age characteristics,Total population by age groups,20 to 24 years,,,,,1850
M9B,Age characteristics,Total population by age groups,25 to 29 years,,,,,1785
M9B,Age characteristics,Total population by age groups,30 to 34 years,,,,,1715
M9B,Age characteristics,Total population by age groups,35 to 39 years,,,,,1875
M9B,Age characteristics,Total population by age groups,40 to 44 years,,,,,2140
M9B,Age characteristics,Total population by age groups,45 to 49 years,,,,,2640
M9B,Age characteristics,Total population by age groups,50 to 54 years,,,,,2415
M9B,Age characteristics,Total population by age groups,55 to 59 years,,,,,2195
M9B,Age characteristics,Total population by age groups,60 to 64 years,,,,,1675
M9B,Age characteristics,Total population by age groups,65 to 69 years,,,,,1260
M9B,Age characteristics,Total population by age groups,70 to 74 years,,,,,1090
M9B,Age characteristics,Total population by age groups,75 to 79 years,,,,,1025
M9B,Age characteristics,Total population by age groups,80 to 84 years,,,,,965
M9B,Age characteristics,Total population by age groups,85 years and over,,,,,925
M9B,Age characteristics,Median age of the population,,,,,,43
M9B,Age characteristics,% of the population aged 15 and over,,,,,,84.5
M9C,Age characteristics,Total population by age groups,,,,,,36675
